doc_field_code,doc_fieldname,upstream_kgCO2e_bbl,setback_scenario,area_coverage,capex_2020,opex_2020,mean_prod
008,Alegria Offshore (ABD),36.7594699726481,setback_1000,0,5.52865,70.73613,0
008,Alegria Offshore (ABD),36.7594699726481,setback_2500,0,5.52865,70.73613,0
008,Alegria Offshore (ABD),36.7594699726481,setback_5280,0,5.52865,70.73613,0
010,Aliso Canyon,37.4472582707651,setback_1000,0.0120756981798757,0.0254972,14.83667,99470.3705700256
010,Aliso Canyon,37.4472582707651,setback_2500,0.0908357807885002,0.0254972,14.83667,99470.3705700256
010,Aliso Canyon,37.4472582707651,setback_5280,0.465682264865368,0.0254972,14.83667,99470.3705700256
012,Alondra (ABD),36.7594699726481,setback_1000,0.857967145835976,2.390623,14.9211,0
012,Alondra (ABD),36.7594699726481,setback_2500,1,2.390623,14.9211,0
012,Alondra (ABD),36.7594699726481,setback_5280,1,2.390623,14.9211,0
018,Ant Hill,72.6739244068758,setback_1000,0.557165280990775,3.327977,28.89954,27043.5278485737
018,Ant Hill,72.6739244068758,setback_2500,0.917887784332521,3.327977,28.89954,27043.5278485737
018,Ant Hill,72.6739244068758,setback_5280,1,3.327977,28.89954,27043.5278485737
020,Antelope Hills,20.3386052333131,setback_1000,0,3.327977,28.89954,95923.3533168662
020,Antelope Hills,20.3386052333131,setback_2500,0,3.327977,28.89954,95923.3533168662
020,Antelope Hills,20.3386052333131,setback_5280,0,3.327977,28.89954,95923.3533168662
022,Antelope Hills  North,107.547314521564,setback_1000,0,3.026333,14.19344,271711.968391536
022,Antelope Hills  North,107.547314521564,setback_2500,0,3.026333,14.19344,271711.968391536
022,Antelope Hills  North,107.547314521564,setback_5280,0,3.026333,14.19344,271711.968391536
028,Arroyo Grande,183.426272636072,setback_1000,0.059236211589797,2.268083,14.00024,521122.0032
028,Arroyo Grande,183.426272636072,setback_2500,0.257928102598683,2.268083,14.00024,521122.0032
028,Arroyo Grande,183.426272636072,setback_5280,0.616285914162585,2.268083,14.00024,521122.0032
032,Asphalto,44.0585666716684,setback_1000,0,6.86736483333333,22.6406183333333,182521.146335886
032,Asphalto,44.0585666716684,setback_2500,0,6.86736483333333,22.6406183333333,182521.146335886
032,Asphalto,44.0585666716684,setback_5280,0.0407811472230436,6.86736483333333,22.6406183333333,182521.146335886
034,Bandini,22.5591973679677,setback_1000,0.429849849639135,2.390623,14.9211,6571.55589456366
034,Bandini,22.5591973679677,setback_2500,0.914612673339357,2.390623,14.9211,6571.55589456366
034,Bandini,22.5591973679677,setback_5280,1,2.390623,14.9211,6571.55589456366
036,Bardsdale,28.413485722966,setback_1000,0.414471566444001,9.586019,29.364,174257.417544711
036,Bardsdale,28.413485722966,setback_2500,0.771126791710063,9.586019,29.364,174257.417544711
036,Bardsdale,28.413485722966,setback_5280,0.986094001144932,9.586019,29.364,174257.417544711
038,Barham Ranch,25.5872775515875,setback_1000,0,2.268083,14.00024,86168.8
038,Barham Ranch,25.5872775515875,setback_2500,0,2.268083,14.00024,86168.8
038,Barham Ranch,25.5872775515875,setback_5280,0,2.268083,14.00024,86168.8
040,Beer Nose,23.6694934352949,setback_1000,0,16.09738,20.31043,6533.56054343078
040,Beer Nose,23.6694934352949,setback_2500,0.015325569649686,16.09738,20.31043,6533.56054343078
040,Beer Nose,23.6694934352949,setback_5280,0.693167807371899,16.09738,20.31043,6533.56054343078
042,Belgian Anticline,31.0378218821032,setback_1000,0.0357793841153568,16.09738,20.31043,32169.4008880022
042,Belgian Anticline,31.0378218821032,setback_2500,0.106476641081039,16.09738,20.31043,32169.4008880022
042,Belgian Anticline,31.0378218821032,setback_5280,0.199403519547694,16.09738,20.31043,32169.4008880022
044,Bellevue,42.9482706043412,setback_1000,0.820026065341444,16.09738,20.31043,26638.8762728258
044,Bellevue,42.9482706043412,setback_2500,0.99260241125411,16.09738,20.31043,26638.8762728258
044,Bellevue,42.9482706043412,setback_5280,1,16.09738,20.31043,26638.8762728258
046,Bellevue  West,15.3927409334008,setback_1000,0.799678764505724,9.14688333333333,21.7920233333333,28751.5824728698
046,Bellevue  West,15.3927409334008,setback_2500,0.998149247920488,9.14688333333333,21.7920233333333,28751.5824728698
046,Bellevue  West,15.3927409334008,setback_5280,1,9.14688333333333,21.7920233333333,28751.5824728698
048,Belmont Offshore,33.8135620504214,setback_1000,0,2.814888,19.698835,464695.631630792
048,Belmont Offshore,33.8135620504214,setback_2500,0,2.814888,19.698835,464695.631630792
048,Belmont Offshore,33.8135620504214,setback_5280,0.143424326576253,2.814888,19.698835,464695.631630792
050,Belridge  North,31.7948419280081,setback_1000,0,13.6001,15.31365,1948829.64270762
050,Belridge  North,31.7948419280081,setback_2500,0,13.6001,15.31365,1948829.64270762
050,Belridge  North,31.7948419280081,setback_5280,0,13.6001,15.31365,1948829.64270762
052,Belridge  South,96.5401434926694,setback_1000,0,8.046587125,21.90994875,21406825.5126111
052,Belridge  South,96.5401434926694,setback_2500,0.00246206672716934,8.046587125,21.90994875,21406825.5126111
052,Belridge  South,96.5401434926694,setback_5280,0.0340454754565164,8.046587125,21.90994875,21406825.5126111
054,Beverly Hills,32.2995219586114,setback_1000,0.98845530467069,3.0912935,19.514425,482269.228912053
054,Beverly Hills,32.2995219586114,setback_2500,1,3.0912935,19.514425,482269.228912053
054,Beverly Hills,32.2995219586114,setback_5280,1,3.0912935,19.514425,482269.228912053
056,Big Mountain,26.2433615913718,setback_1000,0,9.586019,29.364,18502.5104506993
056,Big Mountain,26.2433615913718,setback_2500,0,9.586019,29.364,18502.5104506993
056,Big Mountain,26.2433615913718,setback_5280,0,9.586019,29.364,18502.5104506993
058,Bitterwater,36.7594699726481,setback_1000,0.0719482171186624,4.635805,13.59492,1831.82749048219
058,Bitterwater,36.7594699726481,setback_2500,0.414785639781686,4.635805,13.59492,1831.82749048219
058,Bitterwater,36.7594699726481,setback_5280,0.943128980788365,4.635805,13.59492,1831.82749048219
060,Blackwells Corner,19.6825211935289,setback_1000,0,9.7126785,24.604985,13976.7844541137
060,Blackwells Corner,19.6825211935289,setback_2500,0,9.7126785,24.604985,13976.7844541137
060,Blackwells Corner,19.6825211935289,setback_5280,0,9.7126785,24.604985,13976.7844541137
066,Bowerbank,36.7594699726481,setback_1000,0.0534615854885874,5.6754975,24.052935,0
066,Bowerbank,36.7594699726481,setback_2500,0.173855644706588,5.6754975,24.052935,0
066,Bowerbank,36.7594699726481,setback_5280,0.46049046401818,5.6754975,24.052935,0
070,Brea-Olinda,23.215281407752,setback_1000,0.545603982619582,4.33283366666667,17.2818933333333,1025520.48848847
070,Brea-Olinda,23.215281407752,setback_2500,0.799221611159639,4.33283366666667,17.2818933333333,1025520.48848847
070,Brea-Olinda,23.215281407752,setback_5280,1,4.33283366666667,17.2818933333333,1025520.48848847
072,Brentwood,36.7594699726481,setback_1000,0.408264896214618,4.635805,13.59492,25405.1719793274
072,Brentwood,36.7594699726481,setback_2500,0.809844701080185,4.635805,13.59492,25405.1719793274
072,Brentwood,36.7594699726481,setback_5280,0.989578355247565,4.635805,13.59492,25405.1719793274
080,Buena Vista,39.3650423870577,setback_1000,0.0154087017495303,4.146192,28.4582166666667,1150356.02267718
080,Buena Vista,39.3650423870577,setback_2500,0.0346072342519898,4.146192,28.4582166666667,1150356.02267718
080,Buena Vista,39.3650423870577,setback_5280,0.106987057941986,4.146192,28.4582166666667,1150356.02267718
084,Burrel,183.703531139603,setback_1000,0.171809218940014,16.09738,20.31043,11841.4
084,Burrel,183.703531139603,setback_2500,0.539693482822616,16.09738,20.31043,11841.4
084,Burrel,183.703531139603,setback_5280,0.994319003584738,16.09738,20.31043,11841.4
086,Burrel  Southeast,36.7594699726481,setback_1000,0.0174998547361786,16.09738,20.31043,0
086,Burrel  Southeast,36.7594699726481,setback_2500,0.24266831771081,16.09738,20.31043,0
086,Burrel  Southeast,36.7594699726481,setback_5280,0.981178624466342,16.09738,20.31043,0
091,Cabrillo,31.7948419280081,setback_1000,0.32562163525744,0.0254972,14.83667,15812
091,Cabrillo,31.7948419280081,setback_2500,0.60677541806065,0.0254972,14.83667,15812
091,Cabrillo,31.7948419280081,setback_5280,0.973897255449974,0.0254972,14.83667,15812
096,Calders Corner,36.7594699726481,setback_1000,0.287596445186303,9.14688333333333,21.7920233333333,55.2
096,Calders Corner,36.7594699726481,setback_2500,0.693981805711984,9.14688333333333,21.7920233333333,55.2
096,Calders Corner,36.7594699726481,setback_5280,1,9.14688333333333,21.7920233333333,55.2
100,Camden,36.7594699726481,setback_1000,0.031488823254699,16.09738,20.31043,338.4
100,Camden,36.7594699726481,setback_2500,0.147972626074298,16.09738,20.31043,338.4
100,Camden,36.7594699726481,setback_5280,0.413903550855881,16.09738,20.31043,338.4
102,Canada Larga,36.7594699726481,setback_1000,0,4.8057581,22.100335,658.8
102,Canada Larga,36.7594699726481,setback_2500,0,4.8057581,22.100335,658.8
102,Canada Larga,36.7594699726481,setback_5280,0,4.8057581,22.100335,658.8
104,Canal,34.3182420810247,setback_1000,0,16.09738,20.31043,15878.5245430823
104,Canal,34.3182420810247,setback_2500,0,16.09738,20.31043,15878.5245430823
104,Canal,34.3182420810247,setback_5280,0,16.09738,20.31043,15878.5245430823
106,Canfield Ranch,27.7574016831817,setback_1000,0.21893669929546,11.046566,22.058285,80370.6847109774
106,Canfield Ranch,27.7574016831817,setback_2500,0.399725548847676,11.046566,22.058285,80370.6847109774
106,Canfield Ranch,27.7574016831817,setback_5280,0.622144617441902,11.046566,22.058285,80370.6847109774
110,Canton Creek (ABD),36.7594699726481,setback_1000,0,0.0254972,14.83667,0
110,Canton Creek (ABD),36.7594699726481,setback_2500,0,0.0254972,14.83667,0
110,Canton Creek (ABD),36.7594699726481,setback_5280,0,0.0254972,14.83667,0
113,Cantua Nueva (ABD),36.7594699726481,setback_1000,0,11.1254245,17.2161025,0
113,Cantua Nueva (ABD),36.7594699726481,setback_2500,0,11.1254245,17.2161025,0
113,Cantua Nueva (ABD),36.7594699726481,setback_5280,0,11.1254245,17.2161025,0
114,Capitan (ABD),36.7594699726481,setback_1000,0,3.824006,81.35283,0
114,Capitan (ABD),36.7594699726481,setback_2500,0,3.824006,81.35283,0
114,Capitan (ABD),36.7594699726481,setback_5280,0,3.824006,81.35283,0
115,Capitola Park (ABD),36.7594699726481,setback_1000,0,7.64005775,21.228505,0
115,Capitola Park (ABD),36.7594699726481,setback_2500,0,7.64005775,21.228505,0
115,Capitola Park (ABD),36.7594699726481,setback_5280,0,7.64005775,21.228505,0
116,Careaga Canyon,36.7594699726481,setback_1000,0.108149205296089,2.268083,14.00024,5183
116,Careaga Canyon,36.7594699726481,setback_2500,0.385931741594725,2.268083,14.00024,5183
116,Careaga Canyon,36.7594699726481,setback_5280,0.949660766236785,2.268083,14.00024,5183
117,Carneros Creek,27.7574016831817,setback_1000,0,16.09738,20.31043,16348.9729220782
117,Carneros Creek,27.7574016831817,setback_2500,0,16.09738,20.31043,16348.9729220782
117,Carneros Creek,27.7574016831817,setback_5280,0,16.09738,20.31043,16348.9729220782
118,Carpinteria Offshore (ABD),36.7594699726481,setback_1000,0,4.8057581,22.100335,0
118,Carpinteria Offshore (ABD),36.7594699726481,setback_2500,0,4.8057581,22.100335,0
118,Carpinteria Offshore (ABD),36.7594699726481,setback_5280,0,4.8057581,22.100335,0
120,Cascade,20.6918812547355,setback_1000,0.347501075036402,0.0254972,14.83667,118290
120,Cascade,20.6918812547355,setback_2500,0.699490215474829,0.0254972,14.83667,118290
120,Cascade,20.6918812547355,setback_5280,0.99999635464694,0.0254972,14.83667,118290
122,Casmalia,41.8884425400742,setback_1000,0.0487990632906531,2.268083,14.00024,131556.4
122,Casmalia,41.8884425400742,setback_2500,0.201347938602052,2.268083,14.00024,131556.4
122,Casmalia,41.8884425400742,setback_5280,0.442792905904228,2.268083,14.00024,131556.4
124,Castaic Hills,19.6825211935289,setback_1000,0.890152607377634,0.0254972,14.83667,6325.2
124,Castaic Hills,19.6825211935289,setback_2500,1,0.0254972,14.83667,6325.2
124,Castaic Hills,19.6825211935289,setback_5280,1,0.0254972,14.83667,6325.2
126,Castaic Junction (ABD),36.7594699726481,setback_1000,0.00269842184080822,1.6323251,19.65662,0
126,Castaic Junction (ABD),36.7594699726481,setback_2500,0.0906681139378692,1.6323251,19.65662,0
126,Castaic Junction (ABD),36.7594699726481,setback_5280,0.45388450427123,1.6323251,19.65662,0
128,Cat Canyon,26.9296189742709,setback_1000,0.0337601746130571,2.268083,14.00024,1327031
128,Cat Canyon,26.9296189742709,setback_2500,0.128430110574762,2.268083,14.00024,1327031
128,Cat Canyon,26.9296189742709,setback_5280,0.315129713818604,2.268083,14.00024,1327031
130,Chaffee Canyon,36.7594699726481,setback_1000,0,9.586019,29.364,1480.4
130,Chaffee Canyon,36.7594699726481,setback_2500,0.0699631917021611,9.586019,29.364,1480.4
130,Chaffee Canyon,36.7594699726481,setback_5280,0.54300248965458,9.586019,29.364,1480.4
136,Cheviot Hills,24.2246414689586,setback_1000,0.861756916802402,2.390623,14.9211,39054.9793239006
136,Cheviot Hills,24.2246414689586,setback_2500,1,2.390623,14.9211,39054.9793239006
136,Cheviot Hills,24.2246414689586,setback_5280,1,2.390623,14.9211,39054.9793239006
140,Chico-Martinez,191.555968930191,setback_1000,0,9.7126785,24.604985,82533.4854499846
140,Chico-Martinez,191.555968930191,setback_2500,0.130976601472525,9.7126785,24.604985,82533.4854499846
140,Chico-Martinez,191.555968930191,setback_5280,0.70196650917087,9.7126785,24.604985,82533.4854499846
142,Chino-Soquel,36.7594699726481,setback_1000,0.103896134372426,4.33283366666667,17.2818933333333,584.8
142,Chino-Soquel,36.7594699726481,setback_2500,0.65342012436317,4.33283366666667,17.2818933333333,584.8
142,Chino-Soquel,36.7594699726481,setback_5280,1,4.33283366666667,17.2818933333333,584.8
146,Cienaga Canyon,39.3650423870577,setback_1000,0,16.09738,20.31043,15004
146,Cienaga Canyon,39.3650423870577,setback_2500,0,16.09738,20.31043,15004
146,Cienaga Canyon,39.3650423870577,setback_5280,0,16.09738,20.31043,15004
150,Coalinga,148.366957367681,setback_1000,0.0509185729593889,11.1254245,17.2161025,6335079.26723582
150,Coalinga,148.366957367681,setback_2500,0.11246961839531,11.1254245,17.2161025,6335079.26723582
150,Coalinga,148.366957367681,setback_5280,0.249846539975954,11.1254245,17.2161025,6335079.26723582
152,Coalinga  East  Extension,36.7594699726481,setback_1000,0,10.2469675,17.518345,3803
152,Coalinga  East  Extension,36.7594699726481,setback_2500,0.00501694607546046,10.2469675,17.518345,3803
152,Coalinga  East  Extension,36.7594699726481,setback_5280,0.0441135179243642,10.2469675,17.518345,3803
156,Coles Levee  North,26.2433615913718,setback_1000,0.0154347023781402,4.172484,23.2804,143551.32189915
156,Coles Levee  North,26.2433615913718,setback_2500,0.0483933034564761,4.172484,23.2804,143551.32189915
156,Coles Levee  North,26.2433615913718,setback_5280,0.138375487729238,4.172484,23.2804,143551.32189915
158,Coles Levee  South,32.2995219586114,setback_1000,0,3.026333,14.19344,55246
158,Coles Levee  South,32.2995219586114,setback_2500,0,3.026333,14.19344,55246
158,Coles Levee  South,32.2995219586114,setback_5280,0,3.026333,14.19344,55246
160,Comanche Point,35.3276021422313,setback_1000,0,0.0254972,14.83667,15854.4
160,Comanche Point,35.3276021422313,setback_2500,0,0.0254972,14.83667,15854.4
160,Comanche Point,35.3276021422313,setback_5280,0.00071139148411328,0.0254972,14.83667,15854.4
178,Coyote  East,35.3276021422313,setback_1000,0.841462335012337,3.380357,11.40076,206864.186854369
178,Coyote  East,35.3276021422313,setback_2500,0.999666707718292,3.380357,11.40076,206864.186854369
178,Coyote  East,35.3276021422313,setback_5280,1,3.380357,11.40076,206864.186854369
180,Coyote  West (ABD),36.7594699726481,setback_1000,0.456369063118018,5.303939,18.46229,0
180,Coyote  West (ABD),36.7594699726481,setback_2500,0.884180079220004,5.303939,18.46229,0
180,Coyote  West (ABD),36.7594699726481,setback_5280,1,5.303939,18.46229,0
188,Cuyama  South,74.692644529289,setback_1000,0.03198567392808,7.64005775,21.228505,177178.56651908
188,Cuyama  South,74.692644529289,setback_2500,0.133253119233252,7.64005775,21.228505,177178.56651908
188,Cuyama  South,74.692644529289,setback_5280,0.467119076219422,7.64005775,21.228505,177178.56651908
190,Cymric,96.5401434926694,setback_1000,0,8.947771125,21.1232225,14680896.5527817
190,Cymric,96.5401434926694,setback_2500,0,8.947771125,21.1232225,14680896.5527817
190,Cymric,96.5401434926694,setback_5280,0.000281161001314125,8.947771125,21.1232225,14680896.5527817
194,Deer Creek,47.9446029073139,setback_1000,0.366922497731117,16.09738,20.31043,33259.6343434111
194,Deer Creek,47.9446029073139,setback_2500,0.773474809031495,16.09738,20.31043,33259.6343434111
194,Deer Creek,47.9446029073139,setback_5280,1,16.09738,20.31043,33259.6343434111
196,Deer Creek  North,36.7594699726481,setback_1000,0.641946612597631,16.09738,20.31043,333.833159365883
196,Deer Creek  North,36.7594699726481,setback_2500,0.998020383586241,16.09738,20.31043,333.833159365883
196,Deer Creek  North,36.7594699726481,setback_5280,1,16.09738,20.31043,333.833159365883
198,Del Valle,30.2808018361982,setback_1000,0.0679012172369775,1.6323251,19.65662,30733.7729111539
198,Del Valle,30.2808018361982,setback_2500,0.298993797901845,1.6323251,19.65662,30733.7729111539
198,Del Valle,30.2808018361982,setback_5280,0.897839535616413,1.6323251,19.65662,30733.7729111539
204,Devils Den,38.8603623564544,setback_1000,0.0205606494589921,9.7126785,24.604985,9810.02577219284
204,Devils Den,38.8603623564544,setback_2500,0.114533163515072,9.7126785,24.604985,9810.02577219284
204,Devils Den,38.8603623564544,setback_5280,0.326197909442534,9.7126785,24.604985,9810.02577219284
208,Dominguez,23.7199614383553,setback_1000,0.486774389275477,3.239153,24.47657,24782.4
208,Dominguez,23.7199614383553,setback_2500,0.914954423130611,3.239153,24.47657,24782.4
208,Dominguez,23.7199614383553,setback_5280,1,3.239153,24.47657,24782.4
220,Dyer Creek,36.7594699726481,setback_1000,0,8.660463,21.16836,6121.10273383033
220,Dyer Creek,36.7594699726481,setback_2500,0,8.660463,21.16836,6121.10273383033
220,Dyer Creek,36.7594699726481,setback_5280,0,8.660463,21.16836,6121.10273383033
221,Eagle Rest (ABD),36.7594699726481,setback_1000,0,4.323306,30.63345,0
221,Eagle Rest (ABD),36.7594699726481,setback_2500,0,4.323306,30.63345,0
221,Eagle Rest (ABD),36.7594699726481,setback_5280,0,4.323306,30.63345,0
222,Edison,68.5943124816335,setback_1000,0.19925464982856,7.1118605,21.8023875,616308.652724967
222,Edison,68.5943124816335,setback_2500,0.526608015976679,7.1118605,21.8023875,616308.652724967
222,Edison,68.5943124816335,setback_5280,0.957244928121574,7.1118605,21.8023875,616308.652724967
224,Edison  Northeast,36.7594699726481,setback_1000,0,16.09738,20.31043,113
224,Edison  Northeast,36.7594699726481,setback_2500,0,16.09738,20.31043,113
224,Edison  Northeast,36.7594699726481,setback_5280,0,16.09738,20.31043,113
228,Elk Hills,35.3276021422313,setback_1000,9.80691541004793e-05,3.89098166666667,25.1534466666667,9365568.81377447
228,Elk Hills,35.3276021422313,setback_2500,0.00166066963599214,3.89098166666667,25.1534466666667,9365568.81377447
228,Elk Hills,35.3276021422313,setback_5280,0.0108109743122962,3.89098166666667,25.1534466666667,9365568.81377447
230,El Rio (ABD),36.7594699726481,setback_1000,0.286692811862797,9.586019,29.364,0
230,El Rio (ABD),36.7594699726481,setback_2500,0.859374599130033,9.586019,29.364,0
230,El Rio (ABD),36.7594699726481,setback_5280,1,9.586019,29.364,0
232,El Segundo,26.7480416219751,setback_1000,0.583906799599723,6.752529,30.09974,22559.8
232,El Segundo,26.7480416219751,setback_2500,0.907458556136659,6.752529,30.09974,22559.8
232,El Segundo,26.7480416219751,setback_5280,1,6.752529,30.09974,22559.8
234,Elwood,36.7594699726481,setback_1000,0.141073765853478,12.007,6.060677,0
234,Elwood,36.7594699726481,setback_2500,0.37973824765067,12.007,6.060677,0
234,Elwood,36.7594699726481,setback_5280,0.735161443625886,12.007,6.060677,0
236,Elwood  South  Offshore,15.1404009180991,setback_1000,0,12.007,6.060677,99450.8
236,Elwood  South  Offshore,15.1404009180991,setback_2500,0.013912431969735,12.007,6.060677,99450.8
236,Elwood  South  Offshore,15.1404009180991,setback_5280,0.123400220965026,12.007,6.060677,99450.8
238,English Colony (ABD),36.7594699726481,setback_1000,0.503116242334329,9.14688333333333,21.7920233333333,0
238,English Colony (ABD),36.7594699726481,setback_2500,0.820788147866207,9.14688333333333,21.7920233333333,0
238,English Colony (ABD),36.7594699726481,setback_5280,1,9.14688333333333,21.7920233333333,0
240,Esperanza,36.7594699726481,setback_1000,0.837903060431473,2.390623,14.9211,4214
240,Esperanza,36.7594699726481,setback_2500,1,2.390623,14.9211,4214
240,Esperanza,36.7594699726481,setback_5280,1,2.390623,14.9211,4214
242,Eureka Canyon,36.7594699726481,setback_1000,0.125791687175836,9.586019,29.364,1021.4
242,Eureka Canyon,36.7594699726481,setback_2500,0.342973795145497,9.586019,29.364,1021.4
242,Eureka Canyon,36.7594699726481,setback_5280,0.846409965708434,9.586019,29.364,1021.4
246,Fillmore,36.7594699726481,setback_1000,0.173695520149418,9.586019,29.364,273.6
246,Fillmore,36.7594699726481,setback_2500,0.377431493396417,9.586019,29.364,273.6
246,Fillmore,36.7594699726481,setback_5280,0.566705844958787,9.586019,29.364,273.6
248,Five Points (ABD),36.7594699726481,setback_1000,0,8.015293,16.1661,0
248,Five Points (ABD),36.7594699726481,setback_2500,0,8.015293,16.1661,0
248,Five Points (ABD),36.7594699726481,setback_5280,0,8.015293,16.1661,0
250,Four Deer (ABD),36.7594699726481,setback_1000,0,2.268083,14.00024,3539
250,Four Deer (ABD),36.7594699726481,setback_2500,0,2.268083,14.00024,3539
250,Four Deer (ABD),36.7594699726481,setback_5280,0,2.268083,14.00024,3539
256,Fruitvale,25.7386815607685,setback_1000,0.564630227384006,7.48389666666667,21.13447,409384.817775684
256,Fruitvale,25.7386815607685,setback_2500,0.919096636623893,7.48389666666667,21.13447,409384.817775684
256,Fruitvale,25.7386815607685,setback_5280,1,7.48389666666667,21.13447,409384.817775684
272,Gonyer Anticline (ABD),36.7594699726481,setback_1000,0,7.64005775,21.228505,0
272,Gonyer Anticline (ABD),36.7594699726481,setback_2500,0,7.64005775,21.228505,0
272,Gonyer Anticline (ABD),36.7594699726481,setback_5280,0,7.64005775,21.228505,0
274,Goosloo,36.7594699726481,setback_1000,0,5.6754975,24.052935,0
274,Goosloo,36.7594699726481,setback_2500,0,5.6754975,24.052935,0
274,Goosloo,36.7594699726481,setback_5280,0.00638221275398028,5.6754975,24.052935,0
280,Greeley,47.9446029073139,setback_1000,0.213602877449179,9.14688333333333,21.7920233333333,121906.6
280,Greeley,47.9446029073139,setback_2500,0.514611852632139,9.14688333333333,21.7920233333333,121906.6
280,Greeley,47.9446029073139,setback_5280,0.918140788460654,9.14688333333333,21.7920233333333,121906.6
286,Guadalupe (ABD),36.7594699726481,setback_1000,0,2.268083,14.00024,0
286,Guadalupe (ABD),36.7594699726481,setback_2500,0,2.268083,14.00024,0
286,Guadalupe (ABD),36.7594699726481,setback_5280,0.0198175556616418,2.268083,14.00024,0
288,Guijarral Hills,36.7594699726481,setback_1000,0.0722106529698697,16.09738,20.31043,1651.49236140729
288,Guijarral Hills,36.7594699726481,setback_2500,0.280252754375055,16.09738,20.31043,1651.49236140729
288,Guijarral Hills,36.7594699726481,setback_5280,0.799290306675898,16.09738,20.31043,1651.49236140729
290,Half Moon Bay,36.7594699726481,setback_1000,0.120558521795878,4.635805,13.59492,50.6436661631644
290,Half Moon Bay,36.7594699726481,setback_2500,0.371076241599917,4.635805,13.59492,50.6436661631644
290,Half Moon Bay,36.7594699726481,setback_5280,0.666597978908786,4.635805,13.59492,50.6436661631644
295,Harris Canyon  Northwest (ABD),36.7594699726481,setback_1000,0,2.268083,14.00024,0
295,Harris Canyon  Northwest (ABD),36.7594699726481,setback_2500,0,2.268083,14.00024,0
295,Harris Canyon  Northwest (ABD),36.7594699726481,setback_5280,0,2.268083,14.00024,0
298,Hasley Canyon,17.1591210405123,setback_1000,0.077401998085059,8.015293,16.1661,26060.4
298,Hasley Canyon,17.1591210405123,setback_2500,0.877909015181475,8.015293,16.1661,26060.4
298,Hasley Canyon,17.1591210405123,setback_5280,1,8.015293,16.1661,26060.4
300,Helm,22.7106013771487,setback_1000,0.0584781499226378,8.015293,16.1661,58877.4874454871
300,Helm,22.7106013771487,setback_2500,0.219331096516451,8.015293,16.1661,58877.4874454871
300,Helm,22.7106013771487,setback_5280,0.458533450242211,8.015293,16.1661,58877.4874454871
304,Holser,23.7199614383553,setback_1000,0.0731173357912274,0.0254972,14.83667,15712
304,Holser,23.7199614383553,setback_2500,0.343717025362694,0.0254972,14.83667,15712
304,Holser,23.7199614383553,setback_5280,0.960249363571126,0.0254972,14.83667,15712
308,Honor Rancho,37.3463222646445,setback_1000,0.216782505554638,0.0254972,14.83667,35593.6179969358
308,Honor Rancho,37.3463222646445,setback_2500,0.556565614224859,0.0254972,14.83667,35593.6179969358
308,Honor Rancho,37.3463222646445,setback_5280,0.945709425753796,0.0254972,14.83667,35593.6179969358
310,Hopper Canyon,36.7594699726481,setback_1000,0,0.0254972,14.83667,174
310,Hopper Canyon,36.7594699726481,setback_2500,0,0.0254972,14.83667,174
310,Hopper Canyon,36.7594699726481,setback_5280,0.00290180844874975,0.0254972,14.83667,174
316,Howard Townsite,36.7594699726481,setback_1000,0.959899362541067,3.239153,24.47657,7597.2
316,Howard Townsite,36.7594699726481,setback_2500,1,3.239153,24.47657,7597.2
316,Howard Townsite,36.7594699726481,setback_5280,1,3.239153,24.47657,7597.2
318,Huasna,36.7594699726481,setback_1000,0,2.268083,14.00024,0
318,Huasna,36.7594699726481,setback_2500,0,2.268083,14.00024,0
318,Huasna,36.7594699726481,setback_5280,0,2.268083,14.00024,0
320,Huntington Beach,43.9071626624874,setback_1000,0.530980353904845,4.3946845,19.77953,2089811.43129706
320,Huntington Beach,43.9071626624874,setback_2500,0.651980861662116,4.3946845,19.77953,2089811.43129706
320,Huntington Beach,43.9071626624874,setback_5280,0.7714399229927,4.3946845,19.77953,2089811.43129706
322,Hyperion,15.1404009180991,setback_1000,0.331158232073054,2.390623,14.9211,10432.6923528896
322,Hyperion,15.1404009180991,setback_2500,0.659024668482223,2.390623,14.9211,10432.6923528896
322,Hyperion,15.1404009180991,setback_5280,1,2.390623,14.9211,10432.6923528896
324,Inglewood,59.5522436111899,setback_1000,0.737392942092628,2.390623,14.9211,2038396
324,Inglewood,59.5522436111899,setback_2500,0.992253204952753,2.390623,14.9211,2038396
324,Inglewood,59.5522436111899,setback_5280,1,2.390623,14.9211,2038396
326,Jacalitos,22.2059213465454,setback_1000,0,12.0563365,18.238265,94231.4
326,Jacalitos,22.2059213465454,setback_2500,0.000244549460542838,12.0563365,18.238265,94231.4
326,Jacalitos,22.2059213465454,setback_5280,0.0446212504954535,12.0563365,18.238265,94231.4
328,Jasmin,101.945366181867,setback_1000,0,16.09738,20.31043,129432.400323722
328,Jasmin,101.945366181867,setback_2500,0,16.09738,20.31043,129432.400323722
328,Jasmin,101.945366181867,setback_5280,0,16.09738,20.31043,129432.400323722
330,Jasmin  West (ABD),36.7594699726481,setback_1000,0,16.09738,20.31043,0
330,Jasmin  West (ABD),36.7594699726481,setback_2500,0,16.09738,20.31043,0
330,Jasmin  West (ABD),36.7594699726481,setback_5280,0,16.09738,20.31043,0
332,Jerry Slough (ABD),36.7594699726481,setback_1000,0,3.327977,28.89954,1123.2
332,Jerry Slough (ABD),36.7594699726481,setback_2500,0,3.327977,28.89954,1123.2
